charge,mass,x,y,z,vx,vy,vz
-1.0,35.453,7.85308053867835,12.703010703095215,16.897680577381333,0.0002719648922601,-0.0007290562214462,0.0003497162935235
1.0,22.99,8.162625974138617,15.224617538323503,16.026196873154067,9.755039278826266e-06,0.0002994832330178,6.262677710318281e-05
-1.0,35.453,13.132798345192672,17.536314291537362,16.218567654528815,0.0002888834613706,0.0001404075560696,5.79098928493048e-05
1.0,22.99,14.827958657178755,16.084159725432933,14.807433100325108,0.0001577973901003,0.0002695089363747,-0.0003698488300652
-1.0,35.453,17.665149573979747,16.86278367317574,15.992702049490951,-6.549681420270626e-05,-0.0004195722521684,0.0001164522321876
1.0,22.99,18.48758319963289,15.825737436811783,13.552105300036569,-2.2862967410973343e-05,0.0006878997709088,-0.0003329319950455
-1.0,35.453,20.428567657549916,19.989711125755555,16.986746966719206,0.0001970804872064,0.000291176084919,3.007377490260833e-05
1.0,22.99,1.2398859707489156,13.757514619718453,15.795065683595428,0.0006404790547233,-2.4909147974219583e-05,-0.0006917640722887
-1.0,35.453,7.001271504438703,17.18191375257026,15.557248515346572,0.0001774348365246,-0.0001144719987739,0.0002309281951315
1.0,22.99,4.844665956257765,13.343307974761352,14.827212858106938,-0.0006224197629213,-0.0001412145539216,8.277026547657007e-05
-1.0,35.453,9.720025516117987,19.144096762321443,18.025354519045973,0.0001527262809076,0.0003060863168462,0.0002397606698962
1.0,22.99,9.279869637801507,20.613844081318067,15.859323938498138,-0.0005436378926431,0.0001502105438479,-0.0001322263611391
-1.0,35.453,11.514345988247417,1.2967153950595018,16.21303632585284,-0.0001082063144329,-0.0004118447059768,0.0002301041131636
1.0,22.99,12.355514127427128,20.0822378269791,17.520151231604075,0.0004251684308464,-0.0001304230310558,0.0004972442782033
-1.0,35.453,15.214728517589291,0.5405503092866275,18.61019941433487,-1.5935864704083438e-05,-0.0001822294149654,0.0001712261355767
1.0,22.99,17.88785128797,19.719970240032843,15.612597328219254,0.0002270925720038,0.0002073938694209,-0.0004028415353385
-1.0,35.453,18.42149297542282,1.4823441567406768,16.00397340032764,-7.053367505520353e-05,8.349335110244425e-05,7.31794937086687e-05
1.0,22.99,1.3799121070301474,18.354836679436467,15.538479615050852,8.180075435986492e-05,-0.0003130187954988,3.039863606657472e-05
-1.0,35.453,3.271653055217481,20.39335668316472,17.489302212954428,1.5219667617205537e-05,0.000171026923572,3.8655185278020385e-05
1.0,22.99,6.780046881485054,18.102202746994255,13.250803832214077,-5.318383167886688e-05,7.493149055529196e-05,0.0001760924600553
-1.0,35.453,6.422519032907945,0.2866661877640995,14.81428796501483,-3.204165053197571e-05,0.0001375565252862,0.0001725287965985
1.0,22.99,10.673260534187136,3.231466589466021,14.595318932454617,-0.0001582846863116,0.0004048929798723,8.744703381301245e-05
-1.0,35.453,12.31815205961005,5.348238357978351,14.823237957245452,-6.217261788301944e-06,2.939199709949981e-05,0.0003588824826138
1.0,22.99,13.958865481381016,4.163667968289949,13.318312683457236,-0.0003656955538371,0.0002981103525774,7.514527704730807e-05
-1.0,35.453,15.091064321289743,4.221434971711485,18.703376130665923,-0.0002295383428668,0.0002940629364298,4.9829161279522106e-05
1.0,22.99,17.717376469720808,2.6495306118291526,14.10879898126519,0.0002683280453272,0.0001672615719456,-0.0006816365346483
-1.0,35.453,19.102123727129705,4.6467865432029,15.433921522679778,-5.0962326580399386e-05,0.0007579461067074,-0.0003357844683859
1.0,22.99,0.3061504159443806,0.17075500126065696,12.401032845660803,0.000501382480595,-0.0001408425204364,0.000384769082693
-1.0,35.453,2.6146232235665794,4.310336813696289,13.636285609958136,-0.000506658696021,0.0003532713420802,0.000778441766258
1.0,22.99,4.5781960020465755,2.4780038153913764,15.004932647874956,-5.380262857256077e-05,-0.0005197539500493,0.0004235630396968
-1.0,35.453,7.498978747216844,3.949017189550358,16.56240244741008,0.0001330176790787,0.0001150643293277,-7.223173633829494e-05
1.0,22.99,9.497360307924595,7.955338418788716,13.298579901032939,0.0005626941748639,0.0001905463749316,-0.0001837325214992
-1.0,35.453,13.872601402848298,8.193105962152458,16.778966353835795,-0.0003107974894925,-0.0004283519794204,-0.000327419187783
1.0,22.99,13.270532990937783,8.436683393070947,14.202430518583492,-0.0004149265451619,0.000443604957727,0.0002271893280939
-1.0,35.453,17.705819780482305,10.065230763153734,15.353297054316076,-0.0004113970836444,0.0004410804041163,0.0001962351945811
1.0,22.99,17.836834144836644,8.00860306766173,14.981791915265742,9.963178077852568e-05,-6.96226830249572e-05,0.0004371953552153
-1.0,35.453,1.8791062495457087,8.819290759040983,17.680465845344983,0.0003508493544646,0.000124865337879,0.000182741882948
1.0,22.99,0.23788448779927857,5.296086991467935,13.479987568371055,-0.0002485503365847,0.0002743452520655,0.0002183957273079
-1.0,35.453,3.6387108956112937,6.1782783893089395,17.144329388025294,-0.0002382534324991,-0.0001552723803127,0.0002523313106024
1.0,22.99,7.061009030056276,4.670846692863535,13.445545619667715,-0.000488913912024,4.717828486043193e-05,0.0001361101830702
-1.0,35.453,9.317564218612299,7.095315572937717,15.931350980235806,-0.000105755404339,0.000154623595653,0.0005335479145097
1.0,22.99,9.723108497310012,9.314897630642923,16.98239383592451,-2.5594541434738e-05,-0.0001821830146184,5.402328638670277e-05
-1.0,35.453,12.836077796568864,13.191736666600395,20.435961355087493,0.0001959826502601,-0.0002888539939577,0.0002817692413155
1.0,22.99,15.294610269343677,11.21032919748211,17.185881484202838,0.0001488117316151,-0.0003916453064459,0.0005017465015749
-1.0,35.453,16.216385128915345,11.61139032816195,19.461715903894316,-0.0003372053296338,1.5962941915671227e-05,-0.0003930532913738
1.0,22.99,20.314287865049323,8.893203722546128,16.97169915940301,0.0001768194752017,0.0003997908299246,0.0002838937699408
-1.0,35.453,19.142872997370194,11.544007028428062,1.2175085407752384,-0.0002013193786455,0.000254954501073,3.241964062603749e-05
1.0,22.99,3.402194507187907,10.587039101507184,18.82075401496578,-0.0002531463906325,-0.0004798061033705,-0.0003704767181578
-1.0,35.453,3.1141906712014005,11.93707975895713,0.2650815923761467,-0.0002010125909094,0.0001582066916537,0.0006433639102493
1.0,22.99,6.378587015279686,9.945885751814172,0.45043595104285594,4.8344344703976256e-05,-0.0004146347112498,-0.0008711314560935
-1.0,35.453,6.274234750505116,12.221973423022124,0.48595948281110773,-0.0001338496587329,-0.0002179840940878,-3.9493494899469024e-05
1.0,22.99,12.042532046961192,15.704798744411667,20.065056515928813,-0.0005302803748416,-0.0002686950368856,0.0003881447950521
-1.0,35.453,13.973351973157902,18.225933146588094,0.1704821284112167,6.613982228561423e-05,0.0003599612729263,-8.91362775400512e-05
1.0,22.99,17.836262410995655,14.750685729809847,17.400076527743813,0.0002106356969015,-0.0004043198389509,-0.0003844523985384
-1.0,35.453,17.216489879543964,16.5723787462844,19.913632155970785,0.0002255250414436,7.068483277918412e-05,-0.0001234877191834
1.0,22.99,18.64098296716264,11.877951503475526,19.533784171918487,-0.0007049345446052,-0.0005752536480379,-0.0002029090795466
-1.0,35.453,1.219781251717183,16.329141920902593,18.459533933160138,0.0001162745187489,4.9721419507450405e-05,-0.0001919836686237
1.0,22.99,1.5631072287353518,14.055896297671751,19.430466934457694,-6.705949368262304e-05,0.0008601053428104,0.000116638232775
-1.0,35.453,4.506315700511783,15.594568832199649,20.340137446745,-0.0002389901544284,-0.0004179101199981,-0.0002355818310474
1.0,22.99,5.667703202209156,13.608219733328896,19.007311567273497,-5.997416529803678e-05,0.0002767472380689,0.0002716095180007
-1.0,35.453,9.240503119246968,15.593134085713102,20.326624313813607,-7.674397427306029e-05,-0.0008090781073507,-0.0003414975864734
1.0,22.99,9.95829416385092,18.754554254469127,20.633645269996386,-0.0006124260915857,0.0003384072217502,-0.000331124750822
-1.0,35.453,11.316773857627362,0.31236538042290607,20.391643777893904,-0.0001856338138756,-0.0005435304351813,-0.0006826948950403
1.0,22.99,15.525593353824393,18.016796812480568,18.326801823847106,0.0002695617826994,-0.0003313492589399,-2.757826924527113e-05
-1.0,35.453,17.329663788246947,20.037296615865987,0.31624032307700595,0.0002277305787486,-2.4649492104309454e-05,0.0001922386766706
1.0,22.99,19.34653456766719,18.792890788284552,19.826921833660027,-0.0002231102633301,0.0005273137242224,0.0003963649368031
-1.0,35.453,0.060132212466876576,19.41736068402517,1.2123346349806048,-0.0003603002431577,9.947212835850177e-07,0.0002452911377559
1.0,22.99,2.27390220096458,18.5457344619273,19.114640474026643,3.4575091625685616e-05,-0.0001069936242191,-0.0001699502444364
-1.0,35.453,4.00718851220904,19.287120230972178,1.0877676568991297,9.689704217710488e-05,-6.684212300258489e-05,0.0001295983364404
1.0,22.99,6.426053006296477,19.35465663732011,17.475566714925982,0.0007312668764154,0.0001165608764279,-0.0002282052147107
-1.0,35.453,7.304962554412004,20.385969830236643,19.876222932932244,-0.0005620779003709,0.0002382978112784,0.0001626944896095
1.0,22.99,10.093603441604966,1.5051102798359277,18.39132522985187,-0.000178609629766,-4.337709259594948e-05,5.399905602575477e-05
-1.0,35.453,10.79037863572596,4.222731812088831,18.642910848414047,7.483635355957865e-06,0.0001323361822342,0.0001527551096906
1.0,22.99,13.11723970065439,3.073862404426546,17.848324840607923,-0.0005549434785352,0.0002561546591633,0.0001301731172631
-1.0,35.453,19.611113521154437,3.6649573410157723,19.1762106285984,-0.0001143194008719,-0.0003264750153776,-0.0001434361003597
1.0,22.99,17.555809631005985,1.9791929330455478,18.2511525630396,0.0006898178345969,-0.0005042938607661,-0.000349070992124
-1.0,35.453,1.215325670880849,5.6484207311940455,0.7596640475196608,-0.0003533851440111,1.685800819237157e-05,8.232574227765374e-05
1.0,22.99,0.030067115535776172,1.9455384023428142,17.044952664829502,-0.000625474610394,-0.0001035120574465,-0.0008608140460741
-1.0,35.453,4.318868784138398,4.343779924243402,0.674391181457017,-0.0006531770002463,-0.0002998520137916,0.0004794447437552
1.0,22.99,4.587701847549536,0.6224848257109633,20.038147825201122,8.692586221124496e-06,-5.463409493078622e-06,7.601987572916668e-05
-1.0,35.453,8.233584488756884,4.043838443938058,0.8308940258259891,7.686849017694654e-05,-3.974101354223733e-05,0.0002825060521404
1.0,22.99,11.869915503193797,6.830395042788767,17.463779198235468,-0.0003586792274383,-0.0007087887574222,-0.0002327551272038
-1.0,35.453,11.161338881550773,8.984849902534732,19.24266359753476,0.0001047176236685,-0.0005151420570974,0.0001597945230204
1.0,22.99,15.785439880490292,6.506272677115908,18.166983624122906,-5.6210511332949146e-05,0.0002626979903762,-0.0001086144159847
-1.0,35.453,17.64968231194231,7.185849142184939,19.520835171123835,0.0004282887605823,0.0002713791347157,0.0001171712000904
1.0,22.99,0.43105035143017845,5.525315663345272,18.75152919660556,3.734443386094221e-05,-0.0002670547853233,-3.849389665588568e-06
-1.0,35.453,19.933986774152793,9.344872645946564,19.78072756847565,2.9945256819363538e-05,0.0001743392101578,0.000124261163862
1.0,22.99,3.132644475825457,6.298038066528131,19.760990011743537,-0.0003129134656819,6.130253481798024e-05,0.0002928832838499
-1.0,35.453,3.8523511918116093,8.109937370704674,0.3386021169529627,-3.985156892010814e-05,0.0001355429011138,0.000538031123405
1.0,22.99,8.324021156429362,4.7151096342103305,18.80149301836785,-0.0003690650680233,-3.4439328183735064e-05,-0.000285751922796
-1.0,35.453,7.7083843350126955,7.4257226406928245,19.248926259683543,0.0002972779082116,0.0003484433301655,8.914708187220134e-05
1.0,22.99,9.387995260476588,13.139555064539685,0.09729833308516367,0.0002923489570146,0.0002550185669253,0.0001000845341136
-1.0,35.453,11.421611398212654,13.871465505928024,5.000008692795297,-0.0002172488780207,0.0004887202180516,0.0001309224048632
1.0,22.99,16.085121796686288,7.5465284510790855,4.701810008235678,0.0004453756364472,0.000338505852779,-0.0001277361879653
-1.0,35.453,15.766117924991784,9.657371247311865,3.656851689824594,6.889069796650915e-05,0.0003552099409912,-0.000340699816196
1.0,22.99,12.888618030497103,10.71241433606423,20.191304228196355,6.511847318561769e-05,2.7568099413486653e-05,0.0002597414463135
-1.0,35.453,20.508393165966464,11.509459637192263,5.830396317723265,-0.0003820442768919,-6.706477088412092e-05,7.144316205211249e-06
1.0,22.99,17.69768153988099,9.039043620104659,0.5595240434533938,-0.0002831316866414,0.0001800741151537,-0.000339696718671
-1.0,35.453,2.894032061632662,11.165117834225612,3.6957330214610424,-5.7852254335325195e-05,-7.97001619028787e-05,0.0001886651203079
1.0,22.99,1.5293626986177835,9.347933160941762,0.6891065972052607,0.000205832943711,3.205874493125748e-05,0.0003527903969687
-1.0,35.453,9.627736831123844,11.718158003454,2.0456831950489516,-0.0003108296704958,7.410167226785608e-05,-0.0001900662442526
1.0,22.99,12.351776954756659,13.650276410728381,2.807471118149479,8.054613623670757e-05,-0.0001088060559771,-0.0001302230986893
-1.0,35.453,13.234142186204766,16.26199456262223,3.192167903127197,0.0001917911586394,-0.0002376192534838,-0.0003024240418313
1.0,22.99,16.559844880667644,11.71432211445858,2.559587209063015,0.0007723037870657,0.0007622284159831,0.0002234389857861
-1.0,35.453,17.17316744501621,15.180224926529595,4.013065309337503,-0.000121242465647,0.0004152598092115,0.0001379478496257
1.0,22.99,0.5607671684348055,12.613992586816337,2.896930375939683,-2.1451772422590623e-05,0.0003263538465045,0.0007289801180093
-1.0,35.453,1.038449487266657,15.321583464986935,3.7040524913095783,-0.0001549151649828,-0.0003036872892224,-0.0003010504209859
1.0,22.99,4.445141641007137,13.332949145474846,2.0556312632364393,7.253629900713001e-05,4.1704239220643144e-05,-0.0001051652828623
-1.0,35.453,3.7505017486261103,14.59474492757842,4.5000756465064145,-5.718527088840445e-05,-0.0002060193705403,0.000130883342954
1.0,22.99,6.877545399309991,15.995000543251354,0.8026019023500769,-0.0002493759764662,-0.000201020854121,-0.0002296674494358
-1.0,35.453,7.53283021127678,16.14720155663705,3.3094759206464315,-0.000142766109061,0.0001070405652258,0.0004129866563752
1.0,22.99,12.239169416399289,18.86958120923068,4.128846813414557,0.0001741621612205,0.0002910710312997,5.3834847793690355e-06
-1.0,35.453,14.257442733239714,0.4626796479511872,4.710620266936474,0.0003376899544915,-0.0001848492773729,-0.0002460374233126
1.0,22.99,15.69705516466515,17.012558316227416,1.7273312643690566,-3.615925502803247e-05,0.0001222075425235,0.0001292391471089
-1.0,35.453,17.919296072053275,0.19642695864535895,4.870595210808826,2.967783238866063e-05,-0.0001483636374798,-0.0001515801134231
1.0,22.99,19.850807687523748,17.174386830243645,2.6054172410112275,7.018292320462646e-05,0.0002275009113857,6.662301551329109e-06
-1.0,35.453,0.5215843163589423,19.060317851828437,4.834652103425476,-3.679732402953896e-06,3.445611521716427e-05,-0.0005258032420592
1.0,22.99,2.819015371178322,17.3223735276073,3.098609984902008,0.0002892047515874,0.0003575370696243,-0.0001825902599301
-1.0,35.453,3.940732204849596,19.569773962239612,4.504475949874995,0.0001042106385183,-0.0004739685250461,8.083046123212955e-05
1.0,22.99,6.449142842309185,19.789474818757792,3.298028220840634,-3.100423384228441e-05,-0.0001097461496947,-1.4894568944262152e-05
-1.0,35.453,10.268282876599905,20.291949927540394,3.115109031462811,-2.5500105381268127e-05,9.201010204438766e-05,7.081316774242228e-05
1.0,22.99,9.394725457692044,2.4143581107335734,2.5646224175261563,-0.0003709454121215,-0.0001550007376589,-0.000156662521363
-1.0,35.453,11.301895380215248,4.576070389977206,2.176589458915404,-0.0004080892622878,3.2602387921104585e-05,0.0001816088722463
1.0,22.99,14.25478453809239,0.3154100386221428,0.16093168054957765,-8.838977647621191e-05,0.0003195926489399,0.0001780278671323
-1.0,35.453,14.851232150204575,2.569977290523527,1.5088510886028819,-0.0003444937486068,0.000464803438672,-6.625564554531178e-05
1.0,22.99,17.42952584132644,1.003749643690809,2.1372919606648355,0.0005211226857845,-0.0007497688594306,0.0002121447114029
-1.0,35.453,19.16832060925627,2.7883688622578857,2.784332987314708,-0.0002032002866965,-0.0002251410802142,0.0003069862949644
1.0,22.99,1.0674220203216362,0.32654237901564065,3.4148103887637355,-0.0002441114272092,5.638702722871431e-05,-5.0270963596169495e-05
-1.0,35.453,2.8202426691654052,3.03507838213965,4.168356158939584,-6.100341908818701e-05,0.0005534722800032,0.0002059749132169
1.0,22.99,6.12246525240386,3.524173535655754,1.958272033832821,8.494810327199636e-05,-0.0004403850383603,-0.0001357510062521
-1.0,35.453,7.163248042827877,1.3407413435375823,3.755177924307943,0.0001918505331124,-0.0004355861435821,0.0001635521958556
1.0,22.99,9.90449093654177,6.034145757111652,0.34531933983131347,-0.0006100919618519,-0.0002176498455672,0.0004134026627111
-1.0,35.453,14.256817095484504,5.239753339435677,4.466382117395829,-0.0001875878462919,0.0001656390710909,-0.0001458761919971
1.0,22.99,15.57498293631228,4.505686665632656,2.5384269964304047,0.0001144171970827,0.0006289646679889,0.0001922205330625
-1.0,35.453,18.67733428682199,8.044577123968242,3.1619086032754637,-0.000490241190772,5.322183140484703e-06,-0.0001900226330662
1.0,22.99,19.590025190103034,4.495890071969651,0.6958340466221558,-0.0004852023518537,-2.130778823181224e-05,-0.0001100279798456
-1.0,35.453,0.7291958012385807,7.369133682625781,6.535061697780172,0.0002314836829457,-0.0005554084850323,-0.0002662262077255
1.0,22.99,2.3209576372505905,5.090382443162624,2.8765705298049324,-7.166691361908924e-05,-0.0005946554659318,-5.859823484191741e-05
-1.0,35.453,4.840124015807007,6.743720387053037,4.300058164587078,-0.0001994438162639,-0.0002627752049692,-0.0001821160037536
1.0,22.99,6.9244491219100945,6.664067135139793,1.732471849510731,-0.0004675568721951,-0.0003801988679681,0.000341713832628
-1.0,35.453,8.336905051577046,6.6174931095302005,3.57699968471245,0.0003262124796383,1.5175050661006514e-05,9.847682722742916e-05
1.0,22.99,9.789165140229919,12.070265226964597,4.760311017196055,-5.837149128744772e-05,5.105808540032765e-05,0.0001885454565422
-1.0,35.453,11.809907333119364,10.213629346958045,6.541105660464939,-0.0002732738178423,-0.0001597655969133,-0.0002514138492758
1.0,22.99,14.434047556023586,10.451866756545058,6.692958907005998,6.733028602517416e-05,0.0006986037776625,-0.0004950003882426
-1.0,35.453,14.09647497858709,13.029344412398373,7.510170186045805,-0.0001510096937213,-2.646675566062991e-05,2.5995429825138644e-05
1.0,22.99,19.38327526483028,9.284810703323336,5.297190938463248,3.910792222703551e-05,0.0001083114069344,-0.0003911090606502
-1.0,35.453,0.5201590939540041,11.260821452380883,9.689462833418258,0.0001844866650403,-7.970602078144169e-07,0.0001591568437943
1.0,22.99,1.9693201152143087,10.774906231487426,6.502068012552827,-0.0002329267473669,0.0002198594619847,0.0001061697602143
-1.0,35.453,4.213624521108476,13.445149541752272,9.456285535403957,-0.0002083434567145,0.0001088232030699,-0.0002602846564269
1.0,22.99,5.191121430432138,8.978030199752283,4.937763588307208,-0.0001557982131813,0.0002490945289595,0.0001028725094697
-1.0,35.453,7.183308696669523,12.429402709382849,6.155108842255874,0.0004118848131709,-0.0001865445138923,-3.971513546873127e-05
1.0,22.99,11.80352936485934,12.951220436159913,7.991403411407984,-0.0001670733824855,0.0005449641355741,-0.0002781699626385
-1.0,35.453,10.737741536276744,15.134086567400214,8.33159043959142,0.0003740588684859,-8.220162427358315e-05,0.0006887155282435
1.0,22.99,14.128973268999147,14.961226900593886,5.483113671707414,0.0002679848546213,-6.534653783171194e-05,7.745864122667983e-05
-1.0,35.453,15.847040244605749,16.18369745924847,7.101863027694465,0.0001261547528519,-0.0001461605799049,-0.0002668280862725
1.0,22.99,18.606865528241524,15.000188745025277,6.008436561042791,0.0001561842095724,-0.0006303688465806,0.0004933869408517
-1.0,35.453,20.52293293076514,15.731687316955467,7.299159495127127,5.359002351546049e-05,0.0003493053317244,0.0005252586248057
1.0,22.99,2.143059720419166,15.576204200144977,6.281510858058231,0.0003156709312817,-0.0002282315671109,6.84142283692571e-05
-1.0,35.453,2.1993466524221534,18.442250738768106,8.701826081204818,-0.0002278070340017,-2.539082146293141e-05,0.0001050719620491
1.0,22.99,6.0051775768226845,15.062754854299007,5.652101036696604,0.0003195498718148,0.0001761085683178,0.000679397669361
-1.0,35.453,5.873955863531889,17.387399328647586,6.073916192036552,4.0322003733466584e-05,0.0001259508284862,8.867462106928043e-05
1.0,22.99,11.98601919347087,0.6012715407574151,6.67183413850188,-2.3525769934424544e-05,-0.0001580337436512,0.0003985907676789
-1.0,35.453,12.165879146853243,20.39235970530737,10.296995478732779,-0.0001359367477014,-0.0002411924332527,0.0007006076746657
